Dataset ACC NMI PURITY FSCORE TIME
Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.3014

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.5461

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:30.3882

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.2950

Dataset:NICO	 0.1530	 0.0466	 0.1542	 0.1789	 0.1050	 0.6041	 0.0107	 Time:16.4084

Dataset:NICO	 0.1495	 0.0507	 0.1563	 0.1813	 0.1069	 0.5968	 0.0145	 Time:17.2632

Dataset:NICO	 0.1192	 0.0254	 0.1200	 0.1799	 0.1001	 0.8836	 0.0008	 Time:17.7663

Dataset:NICO	 0.1360	 0.0190	 0.1385	 0.1384	 0.1040	 0.2068	 0.0065	 Time:18.4234

Dataset:NICO	 0.1340	 0.0171	 0.1370	 0.1319	 0.1035	 0.1815	 0.0055	 Time:20.3518

Dataset:NICO	 0.1348	 0.0163	 0.1378	 0.1288	 0.1035	 0.1704	 0.0053	 Time:20.1992

Dataset:NICO	 0.1358	 0.0163	 0.1378	 0.1249	 0.1032	 0.1580	 0.0048	 Time:20.8755

Dataset:NICO	 0.1273	 0.0351	 0.1325	 0.1749	 0.1003	 0.6799	 0.0012	 Time:14.8000

Dataset:NICO	 0.1195	 0.0235	 0.1210	 0.1749	 0.1002	 0.6871	 0.0009	 Time:15.6607

Dataset:NICO	 0.1143	 0.0186	 0.1165	 0.1787	 0.0999	 0.8452	 0.0002	 Time:16.0763

Dataset:NICO	 0.1385	 0.0209	 0.1400	 0.1483	 0.1035	 0.2615	 0.0063	 Time:19.6174

Dataset:NICO	 0.1118	 0.0203	 0.1125	 0.1791	 0.0998	 0.8680	 0.0001	 Time:17.7588

Dataset:NICO	 0.1168	 0.0219	 0.1172	 0.1785	 0.1000	 0.8317	 0.0005	 Time:19.7836

Dataset:NICO	 0.1388	 0.0180	 0.1400	 0.1290	 0.1038	 0.1703	 0.0057	 Time:20.1952

Dataset:NICO	 0.1300	 0.0162	 0.1365	 0.1285	 0.1034	 0.1696	 0.0051	 Time:20.8400

Dataset:NICO	 0.1300	 0.0162	 0.1365	 0.1285	 0.1034	 0.1696	 0.0051	 Time:20.9939
